order,staggered_order,susceptibility,staggered_susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,staggered_susceptibility_std,specific_heat_std,J,B,k_B
6.4453125e-05,0.9993066406250011,0.0012459765625000003,0.0014503515607508176,0.021971562498909965,0.8673186278078413,50,1.8946319238715268e-05,3.749287855556315e-05,7.454228515823305e-05,8.944096960197224e-05,0.0012053307866722854,-6.903245000000001e-22,0,1.380649e-23
0.00025,0.9867304687499999,0.018811406249999985,0.040519062500298374,0.19661395833401366,0.8483264451060386,75,9.547565441481661e-05,0.00013627718872932597,0.00047717988569358883,0.003000712382258833,0.011078572084199097,-6.903245000000001e-22,0,1.380649e-23
0.00059765625,0.9569062500000001,0.04833320312499996,0.20051476562463613,0.43376610725295367,0.9305883315678688,90,0.00013399063851977683,0.00039166073625549196,0.0023511022480968043,0.011586828222753953,0.01441199363335313,-6.903245000000001e-22,0,1.380649e-23
0.0009101562500000002,0.9111171875,0.07810054687499998,0.7351430468749123,0.6971536718752619,0.9313965154540953,100,0.00018017935400421164,0.0010218626062417323,0.002349063223100446,0.04737599551598675,0.028640294612948935,-6.903245000000001e-22,0,1.380649e-23
0.0011347656250000001,0.8594550781250001,0.1050416015625,6.73770363281246,1.1413088506236737,0.9406121193770863,105,0.00020371477630011972,0.010603925363209615,0.0042735389064215284,4.751681551039757,0.18735399498292316,-6.903245000000001e-22,0,1.380649e-23
0.0007109375,0.7700976562499999,0.122602734375,12.680166796875131,1.4584237151342188,0.9169673696266745,110,0.0001502815148027403,0.01238637320650953,0.005715115795280682,4.229697049767636,0.10638276266131022,-6.903245000000001e-22,0,1.380649e-23
0.0007792968750000002,0.690576171875,0.1398207421875,21.480187460937437,1.5638977332796054,0.8523461319246243,113,0.00024370194964092729,0.016261690893431113,0.00513231323094123,4.630519844535781,0.08960403604594196,-6.903245000000001e-22,0,1.380649e-23
0.0007949218750000001,0.428248046875,0.18317964843749998,105.71248371093748,1.864512375945214,0.8872950282663516,115,0.0001717873089509279,0.06479330799080438,0.008269761672076503,29.55017008954813,0.12371744651325313,-6.903245000000001e-22,0,1.380649e-23
0.0008124999999999999,0.16778124999999997,0.2088703125,86.8944934375,1.1667903645834539,0.932423138591179,120,0.000161229256175407,0.04107341754300594,0.007863322158208312,14.874243874146979,0.053798517523595636,-6.903245000000001e-22,0,1.380649e-23
0.001330078125,0.061763671875,0.2509729296875,57.34752621093751,0.9804535500000486,0.9132198091936403,125,0.0002650564054522905,0.01526499528161984,0.009932450706277041,4.220722076228284,0.02887166839762866,-6.903245000000001e-22,0,1.380649e-23
0.001228515625,0.017927734375,0.2861098046875,23.8883062109375,0.6064751371742052,0.9397238771855264,135,0.00023538924426038792,0.004169113056438764,0.010350038831326548,1.2221662311566135,0.04037882363372759,-6.903245000000001e-22,0,1.380649e-23
0.001,0.008054687500000001,0.301706640625,10.335315390625,0.38485788194451087,0.9225090100757984,150,0.00027824731773050165,0.0025824038238194545,0.007398250114360731,0.38089541707791086,0.013421048408902037,-6.903245000000001e-22,0,1.380649e-23
0.0012792968750000003,0.006548828125,0.4044369921875,5.6577674609375,0.24625695153063912,0.928668746989232,175,0.0002455855678132657,0.001271170966318202,0.013040801632591893,0.22121958492153584,0.008942373589494793,-6.903245000000001e-22,0,1.380649e-23
0.001140625,0.005218750000000001,0.44738148437499997,4.384283046875,0.15997874023438,0.8930899014601974,200,0.0003252313817271578,0.0010654750684938766,0.01676453651460607,0.17914535599428769,0.006793540737828076,-6.903245000000001e-22,0,1.380649e-23
0.001974609375,0.0051855468750000005,0.4799471484375,2.7431701171875003,0.09225635000000022,0.956662054457977,250,0.0002143184273590679,0.001143608476398299,0.0207188680782989,0.08119573860075886,0.005563370200466285,-6.903245000000001e-22,0,1.380649e-23
0.002177734375000001,0.003498046875,0.5412241015625,2.3797778515625,0.06048606770833344,0.9051829983185512,300,0.0005748976243144367,0.0007871333646313186,0.020557368191923348,0.0850602872795861,0.001309804643799164,-6.903245000000001e-22,0,1.380649e-23
